order_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,line_revenue,line_margin_value
9358248664,513199,3,422.23,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52,1266.69,380.007
1530424665,760684,1,71.6,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,14,64,71.6,10.739999999999998
7816293360,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,1531.52,306.30400000000003
1602396548,365132,2,229.38,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,458.76,183.50400000000002
7938126128,256783,1,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,906.54,317.289
271744331,153019,3,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,2843.8500000000004,710.9625000000001
387311360,903336,1,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,551.88,82.782
1286123100,647462,1,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64,326.42,114.247
4832392771,432617,1,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,863.18,258.95399999999995
4800106448,707935,1,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,820.9,287.315
5500008514,378287,2,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,665.68,199.70399999999998
7879575037,487931,3,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,2127.2400000000002,319.086
50845914,478531,3,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90,2476.38,619.095
9766990467,361361,2,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,1652.42,578.347
4215602937,820973,3,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,343.56,103.068
238484255,354409,3,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60,975.24,146.286
3293988248,272170,2,140.8,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92,281.6,112.64000000000001
5296157775,760684,3,71.6,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,14,64,214.79999999999998,32.22
1143489067,4452,2,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,339.76,101.928
8524452029,487931,1,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,709.08,106.36200000000001
4256779885,440875,1,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,275.03,82.50899999999999
7744686996,585299,1,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50,799.46,279.811
5427462399,257719,2,281.73,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,17,93,563.46,112.69200000000001
8596751747,863930,1,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,242.57,84.89949999999999
4746468643,679865,3,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,1043.73,156.55949999999999
3010047327,555121,3,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,1064.73,266.1825
1236959246,440875,1,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,275.03,82.50899999999999
6600422315,287070,3,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,1329.51,199.4265
3227252410,291238,3,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,2238.09,783.3315
6972292408,747801,1,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,277.76,69.44
7562754470,82484,2,914.88,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,1829.76,548.928
7361971676,397973,1,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,728.73,182.1825
8875605037,876139,1,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,415.75,62.3625
8508253527,440875,1,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,275.03,82.50899999999999
6798775600,324809,2,608.0,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76,1216.0,243.20000000000002
3624810422,818522,1,96.09,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,96.09,19.218000000000004
4740213452,726958,2,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,1774.96,621.236
3825468344,425341,3,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,1458.84,510.59399999999994
902245665,298985,3,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61,551.28,110.256
6874299189,561860,2,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,1749.56,524.8679999999999
1127125313,140154,2,171.2,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59,342.4,119.83999999999999
3606548818,448752,3,160.07,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96,480.21,120.0525
5750044154,930284,2,189.47,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58,378.94,113.682
3872847781,652118,3,22.04,Frozen Biryani,Instant & Frozen Food,Agate and Sons,22.04,36.73,40.0,180,19,55,66.12,26.448000000000004
5939554684,606256,1,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,369.28,147.712
676412814,818990,1,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92,163.55,40.8875
4248390724,721521,2,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,834.78,125.21699999999998
8938687150,319388,3,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56,1973.3999999999999,592.02
7898867047,767398,3,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,66.42,16.605
2142065357,968887,1,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,40.7,10.175
9024719693,659290,3,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66,958.02,191.604
8976616698,120385,2,597.91,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73,1195.82,418.537
8792586840,937542,3,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93,291.12,43.668
5375387413,378230,3,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,499.26,174.74099999999999
4252164097,952124,1,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50,127.08,31.77
8423273411,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,1247.25,187.0875
2551179741,707935,3,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,2462.7,861.9449999999999
227511348,513199,1,422.23,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52,422.23,126.669
4434464045,153019,1,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,947.95,236.9875
7041011843,883013,2,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,1979.76,395.952
6510283268,136533,3,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,2478.63,495.72600000000006
6853654698,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,81.35,28.472499999999997
9338996795,34186,2,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,1851.3,462.825
7346145952,449106,1,48.55,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95,48.55,16.992499999999996
6497069610,329351,3,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,932.61,186.52200000000002
1741402363,611575,1,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87,482.06,192.824
4825878367,26060,2,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,685.88,137.17600000000002
7019011442,552496,2,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59,1016.0,254.0
1674463798,67197,1,552.2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,552.2,110.44000000000001
305684588,709916,3,33.76,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88,101.28,25.32
5967495442,516376,2,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71,1754.86,438.715
2571047526,760828,2,563.45,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93,1126.9,394.415
7784811086,689769,2,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,93.24,37.296
7942005230,714999,2,882.51,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81,1765.02,353.004
6653543195,287070,3,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,1329.51,199.4265
397928918,991434,2,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87,475.24,166.334
776120140,131937,2,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,575.62,230.24800000000002
8293188779,953175,1,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73,225.21,67.563
178737268,942001,3,671.55,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,2014.6499999999999,705.1274999999999
5246598523,272170,2,140.8,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92,281.6,112.64000000000001
1172544737,602241,2,976.55,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,1953.1,683.5849999999999
6419533291,124290,1,39.65,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71,39.65,13.8775
882083749,398340,1,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,11,56,651.93,260.772
3185510401,136533,1,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,826.21,165.24200000000002
7760767006,667163,2,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72,882.4,264.71999999999997
3833878150,140154,1,171.2,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59,171.2,59.919999999999995
369899578,525531,1,831.1,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65,831.1,290.885
1944466212,990993,1,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61,263.7,92.29499999999999
4064447117,284460,1,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85,505.95,126.4875
1553685597,647462,3,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64,979.26,342.741
3682284811,848226,1,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,209.59,52.3975
291439357,615545,2,448.16,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67,896.32,313.712
8285784194,799952,1,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,922.64,184.52800000000002
5058742647,679865,2,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,695.82,104.373
6917020296,747801,1,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,277.76,69.44
6671181961,461804,3,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97,932.0699999999999,139.8105
5123439997,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,1197.66,239.53200000000004
8510183245,587420,3,357.42,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50,1072.26,375.291
6081384585,942001,1,671.55,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,671.55,235.04249999999996
4423613746,969851,3,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,1021.98,408.79200000000003
1530472691,611575,1,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87,482.06,192.824
7009303199,600767,3,722.42,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68,2167.2599999999998,758.5409999999998
5386652055,329351,3,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,932.61,186.52200000000002
4413239746,131937,1,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,287.81,115.12400000000001
4988875078,53833,1,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,134.69,20.2035
1617565217,726958,1,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,887.48,310.618
392038758,863930,3,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,727.71,254.6985
1828727552,820973,3,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,343.56,103.068
7119397338,124290,2,39.65,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71,79.3,27.755
2611271708,798639,3,211.25,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78,633.75,126.75
7162509481,606256,3,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,1107.84,443.13599999999997
131913576,871592,3,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,2610.87,652.7175
6627201490,812607,1,416.65,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63,416.65,104.1625
4644950813,153019,3,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,2843.8500000000004,710.9625000000001
9434934993,397973,1,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,728.73,182.1825
2556317798,679284,3,877.89,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95,2633.67,526.734
2826150539,859361,3,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,1297.17,454.0095
4283803308,942001,1,671.55,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,671.55,235.04249999999996
6873424093,34186,3,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,2776.95,694.2375
4741294126,604184,3,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,1192.65,298.1625
4967241271,587645,2,801.81,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90,1603.62,320.724
9554079946,561860,1,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,874.78,262.43399999999997
4601205399,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,1531.52,306.30400000000003
5633967304,704868,2,193.46,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58,386.92,96.73
4168163237,592784,1,280.35,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,27,64,280.35,98.1225
5924297360,654623,3,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,1266.42,443.247
2120299901,767398,2,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,44.28,11.07
1070876534,712307,2,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73,529.78,158.934
7032280048,274207,2,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51,657.02,131.404
156346853,490602,1,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71,549.47,82.4205
6873267326,319388,1,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56,657.8,197.33999999999997
1370661468,187399,3,53.49,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73,160.47,64.188
3612128358,4452,1,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,169.88,50.964
1736953222,146840,2,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,1573.7,314.74
9107923488,4452,1,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,169.88,50.964
4378877600,952168,2,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,473.9,165.86499999999998
3232762361,124290,3,39.65,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71,118.94999999999999,41.63249999999999
1831641377,219598,3,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,1101.24,385.43399999999997
562428866,432617,3,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,2589.54,776.862
4607715908,555121,2,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,709.82,177.455
4804575203,587420,3,357.42,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50,1072.26,375.291
8287234948,953175,1,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73,225.21,67.563
6074452586,965755,1,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91,532.57,133.1425
6821790656,487931,2,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,1418.16,212.72400000000002
7821942520,490939,1,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,80.25,28.0875
3012496270,848226,2,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,419.18,104.795
8980370750,56589,1,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,517.77,103.554
6535672015,798639,3,211.25,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78,633.75,126.75
6999060704,137909,2,864.3,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65,1728.6,345.72
9403732731,131748,2,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,162.7,56.94499999999999
5649255352,449106,3,48.55,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95,145.64999999999998,50.97749999999999
5034409841,700048,1,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,141.28,35.32
9072111617,112390,1,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,877.98,307.293
9556880451,621677,3,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,953.4000000000001,381.36000000000007
4602796463,859361,3,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,1297.17,454.0095
6061353924,291238,1,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,746.03,261.1105
4366519080,764014,2,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,30,100,1224.08,183.612
1324817141,739448,1,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79,755.66,188.915
5419080144,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,1197.66,239.53200000000004
8813470284,77308,1,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,223.27,55.8175
3182992799,449106,2,48.55,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95,97.1,33.98499999999999
7792996715,961614,3,227.22,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,681.66,238.58099999999996
6962624734,491314,3,973.44,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71,2920.32,1168.1280000000002
5948662456,848226,1,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,209.59,52.3975
3395675979,300159,1,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93,44.35,13.305
7550368787,237083,2,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,1154.26,230.852
8357671697,677169,3,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,783.0899999999999,156.618
9600704922,833557,3,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69,1268.6100000000001,253.72200000000004
9915229426,112390,2,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,1755.96,614.586
9927474026,567671,1,418.48,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,418.48,146.468
6310535397,968887,1,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,40.7,10.175
8045941430,723678,2,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,1350.92,472.822
4390394582,171602,2,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,1766.88,530.064
5062545226,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,1531.52,306.30400000000003
2836701831,837480,3,217.4,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82,652.2,130.44000000000003
4115492281,435929,1,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71,856.89,214.2225
3554645781,53833,3,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,404.07,60.610499999999995
3983605701,264803,3,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,2987.94,597.5880000000001
8581516385,500633,1,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,154.5,30.900000000000002
8290229112,473647,1,43.05,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82,43.05,15.067499999999997
1195560119,606256,1,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,369.28,147.712
5077327994,700048,1,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,141.28,35.32
2945185661,903336,3,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,1655.6399999999999,248.34599999999998
3951005873,587420,3,357.42,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50,1072.26,375.291
3490816523,880510,3,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,2854.29,570.8580000000001
6739114301,33955,1,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84,186.08,74.432
5728818155,243235,3,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,327.09000000000003,114.4815
7713651693,891833,1,493.19,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69,493.19,98.638
5452048621,706112,2,478.79,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77,957.58,191.51600000000002
2297027645,897083,1,972.69,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100,972.69,243.1725
2438302298,954722,2,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,11,58,1232.9,493.1600000000001
578811216,563740,1,96.33,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61,96.33,33.7155
8684710720,621677,3,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,953.4000000000001,381.36000000000007
1249797614,327290,1,862.28,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,22,65,862.28,129.34199999999998
8013026217,672059,1,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81,672.73,235.4555
5421697986,606256,2,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,738.56,295.424
8922741261,863930,3,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,727.71,254.6985
3441102335,516376,3,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71,2632.29,658.0725
6065607924,63769,2,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,1756.14,614.649
5153395650,478531,1,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90,825.46,206.365
2215235447,298985,1,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61,183.76,36.752
5678676134,319388,1,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56,657.8,197.33999999999997
5045588926,60619,1,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,726.41,217.92299999999997
